budget,genres,id,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,vote_average,vote_count
200000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",10193,en,59.99541800000001,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-06-16,1066969703,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",7.6,4597
200000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",534,en,71.862892,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""The Halcyon Company"", ""id"": 4021}, {""name"": ""Wonderland Sound and Vision"", ""id"": 4022}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-05-20,371353001,115.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",5.9,2463
190000000,"[{""id"": 28, ""name"": ""Action""}]",168259,en,102.32221700000001,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Original Film"", ""id"": 333}, {""name"": ""Fuji Television Network"", ""id"": 3341}, {""name"": ""Dentsu"", ""id"": 6452}, {""name"": ""One Race Films"", ""id"": 7154}, {""name"": ""China Film Co."", ""id"": 40890}, {""name"": ""Qu\u00e9bec Production Services Tax Credit"", ""id"": 86352}, {""name"": ""Media Rights Capital (MRC)"", ""id"": 86655}, {""name"": ""Abu Dhabi Film Commission"", ""id"": 87857}, {""name"": ""Colorado Office of Film, Television & Media"", ""id"": 87858}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-04-01,1506249360,137.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.3,4176
200000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",72190,en,81.834855,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""GK Films"", ""id"": 3281}, {""name"": ""Skydance Productions"", ""id"": 6277}, {""name"": ""Hemisphere Media Capital"", ""id"": 9169}, {""name"": ""Apparatus Productions"", ""id"": 11956}, {""name"": ""Latina Pictures"", ""id"": 19108}, {""name"": ""2DUX\u00b2"", ""id"": 23644}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""MT"", ""name"": ""Malta""}]",2013-06-20,531865000,116.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.7,5560
250000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",127585,en,118.07869099999999,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Donners' Company"", ""id"": 431}, {""name"": ""Marvel Entertainment"", ""id"": 7505}, {""name"": ""Bad Hat Harry Productions"", ""id"": 9168}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Down Productions"", ""id"": 37336}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-05-15,747862775,131.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.5,6032
190000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",54138,en,78.29101800000001,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Skydance Productions"", ""id"": 6277}, {""name"": ""Bad Robot"", ""id"": 11461}, {""name"": ""Kurtzman/Orci"", ""id"": 12536}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-05-05,467365246,132.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.4,4418
195000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",81005,en,43.349855,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Original Film"", ""id"": 333}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Big Kid Pictures"", ""id"": 8406}, {""name"": ""Bad Hat Harry Productions"", ""id"": 9168}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-02-27,197687603,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.5,2598
105000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",64682,en,61.196070999999996,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Bazmark Films"", ""id"": 240}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""A&E Television Networks"", ""id"": 11858}, {""name"": ""Red Wagon Entertainment"", ""id"": 14440}, {""name"": ""Spectrum Films"", ""id"": 14604}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",2013-05-10,351040419,143.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.3,3769
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}]",9543,en,62.169881000000004,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Jerry Bruckheimer Films"", ""id"": 130}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-05-19,335154643,116.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.2,2317
180000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",68726,en,56.523205000000004,"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Disney Double Dare You (DDY)"", ""id"": 19750}, {""name"": ""Indochina Productions"", ""id"": 19751}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",2013-07-11,407602906,131.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.7,4794
195000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",38356,en,28.529607000000002,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Di Bonaventura Pictures"", ""id"": 435}, {""name"": ""Indochina Productions"", ""id"": 19751}, {""name"": ""Hasbro Studios"", ""id"": 22826}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-06-28,1123746996,154.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.1,3299
185000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]",217,en,75.674458,"[{""name"": ""Lucasfilm"", ""id"": 1}, {""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-05-21,786636033,122.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",5.7,2495
175000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",105864,en,51.692953,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-11-14,331926147,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.6,1736
185000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",62177,en,125.114374,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-06-21,538983207,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.7,4641
185000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",188927,en,65.352913,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Bad Robot"", ""id"": 11461}, {""name"": ""Perfect Storm Entertainment"", ""id"": 34530}, {""name"": ""Alibaba Pictures Group"", ""id"": 69484}, {""name"": ""Skydance Media"", ""id"": 82819}, {""name"": ""Sneaky Shark"", ""id"": 83644}, {""name"": ""Huahua Media"", ""id"": 83645}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-07-07,343471816,122.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.6,2568
180000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",10681,en,66.390712,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}, {""name"": ""FortyFour Studios"", ""id"": 93408}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-06-22,521311860,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.8,6296
140000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",5174,en,22.57178,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-08-08,258022233,91.0,"[{""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",6.1,783
200000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",14161,en,45.274225,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Centropolis Entertainment"", ""id"": 347}, {""name"": ""The Mark Gordon Company"", ""id"": 1557}, {""name"": ""Farewell Productions"", ""id"": 10905}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-10-10,769653595,158.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""bo"", ""name"": """"}]",5.6,4903
200000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",17979,en,39.744242,"[{""name"": ""Walt Disney"", ""id"": 5888}, {""name"": ""ImageMovers"", ""id"": 11395}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-11-04,325233863,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.6,1095
176000003,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",76757,en,85.36908000000001,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Anarchos Productions"", ""id"": 450}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-02-04,183987723,124.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.2,2768
180000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",258489,en,42.741719,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Dark Horse Entertainment"", ""id"": 552}, {""name"": ""Jerry Weintraub Productions"", ""id"": 2596}, {""name"": ""RatPac-Dune Entertainment"", ""id"": 41624}, {""name"": ""Beagle Pug Films"", ""id"": 46339}, {""name"": ""Riche Productions"", ""id"": 86565}, {""name"": ""Village Roadshow Films North America"", ""id"": 86566}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-06-29,356743061,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.5,2430
180000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",411,en,67.391328,"[{""name"": ""Walt Disney"", ""id"": 5888}, {""name"": ""Walden Media"", ""id"": 10221}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-12-07,748806957,143.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",6.7,2629
178000000,"[{""id"": 878, ""name"": ""Science Fiction""}]",246655,en,139.272042,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Donners' Company"", ""id"": 431}, {""name"": ""Marvel Entertainment"", ""id"": 7505}, {""name"": ""Bad Hat Harry Productions"", ""id"": 9168}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Kinberg Genre"", ""id"": 78091}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-05-18,543934787,144.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.4,4721
185000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",155,en,187.322927,"[{""name"": ""DC Comics"", ""id"": 429}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""DC Entertainment"", ""id"": 9993}, {""name"": ""Syncopy"", ""id"": 9996}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-07-16,1004558444,152.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",8.2,12002
175000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]",14160,en,92.201962,"[{""name"": ""Pixar Animation Studios"", ""id"": 3}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-05-13,735099082,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.7,6870
175000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",15512,en,36.167578000000006,"[{""name"": ""DreamWorks Animation"", ""id"": 521}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-03-19,381509870,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.0,1423
140000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",1726,en,120.725053,"[{""name"": ""Marvel Studios"", ""id"": 420}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-04-30,585174222,126.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fa"", ""name"": ""\u0641\u0627\u0631\u0633\u06cc""}, {""iso_639_1"": ""ur"", ""name"": ""\u0627\u0631\u062f\u0648""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}]",7.4,8776
170000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",44826,en,32.319043,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Infinitum Nihil"", ""id"": 2691}, {""name"": ""GK Films"", ""id"": 3281}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2011-11-22,185770160,126.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.0,2141
170000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 37, ""name"": ""Western""}]",8487,en,40.748915000000004,"[{""name"": ""Todman, Simon, LeMasters Productions"", ""id"": 2507}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Peters Entertainment"", ""id"": 16774}, {""name"": ""Sonnenfeld Josephson Worldwide Entertainment"", ""id"": 57088}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-06-29,222104681,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.1,1020
145000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",1735,en,60.034162,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""China Film Co-Production Corporation"", ""id"": 2269}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Alphaville Films"", ""id"": 11462}, {""name"": ""Sommers Company, The"", ""id"": 19643}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-07-01,401128639,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""sa"", ""name"": """"}]",5.2,1387
175000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",297761,en,90.23791999999999,"[{""name"": ""DC Comics"", ""id"": 429}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Atlas Entertainment"", ""id"": 507}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""DC Entertainment"", ""id"": 9993}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-08-02,745000000,123.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.9,7458
175000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2698,en,27.082182,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Shady Acres Entertainment"", ""id"": 159}, {""name"": ""Original Film"", ""id"": 333}, {""name"": ""Playtone"", ""id"": 4171}, {""name"": ""Relativity Media"", ""id"": 7295}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-06-09,173000000,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.3,1151
178000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",137113,en,79.456485,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Viz Media"", ""id"": 6687}, {""name"": ""Province of British Columbia Production Services Tax Credit"", ""id"": 12200}, {""name"": ""3 Arts Entertainment"", ""id"": 36390}, {""name"": ""RatPac-Dune Entertainment"", ""id"": 41624}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-05-27,370541256,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.6,4858
175000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]",9804,en,44.640291999999995,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Gordon Company"", ""id"": 1073}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Licht/Mueller Film Corporation"", ""id"": 6092}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-07-28,264218220,135.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",5.9,992
175000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",14869,en,32.852443,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Di Bonaventura Pictures"", ""id"": 435}, {""name"": ""Hasbro"", ""id"": 2598}, {""name"": ""Kontsept Film Company"", ""id"": 76067}]","[{""iso_3166_1"": ""CZ"", ""name"": ""Czech Republic""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-08-04,302469017,118.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""gd"", ""name"": """"}]",5.6,1962
